t,roll_deg,pitch_deg,yaw_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
0.27,-28.53169548885461,-26.730195725651033,-9.270509831248493,3.918035244429357,-0.23225545256940056,31.703919608145554,-4.180004207381603,4.096703178727926,-7.3631522514915355,54.82935262487926,-12.157599557452988,24.918911209886744
0.28,-28.531695488854616,-13.619714992186399,9.270509831248448,17.551571414243334,11.227928369513112,40.73976628416569,-2.101173584473225,4.4479000421433845,-8.070774773660709,46.04836164904304,-24.92030188726241,29.565947882583465
0.29,-17.633557568774208,4.693033951206928,24.270509831248376,25.054897950922864,25.13531185286731,28.22843326470184,1.0237057109201575,2.8563096782799584,-8.994798716908097,28.568756279750218,-29.06066023419542,41.350351169082316
0.3,-2.1323325886564217e-14,21.213203435596434,30.00000000000001,32.92382091733512,23.268236317927904,0.0036793100161826614,3.760668272476802,-0.10760882550076935,-8.827200574386215,12.580020326494656,-19.389805592242073,52.29760778319312
0.31,17.63355756877418,29.630650217854136,24.270509831248475,36.20301727579813,-0.19301080815419927,-17.58358028852612,5.054852408796501,-2.6779497613790286,-7.817367930813054,6.638526566914923,-2.322435579186534,55.65043675322635
0.32,28.5316954888546,26.730195725651026,9.270509831248399,24.260049917367628,-26.488942788119793,-17.42281357801296,4.625296483187959,-4.265612003076828,-7.387486588152661,12.719381569008261,13.842259284038168,51.94614279552467
0.33,28.531695488854623,13.619714992186404,-9.270509831248345,-2.7920918360846185,-40.30371825599211,-12.717492261161192,2.5151873223603993,-4.663586323527324,-8.054575681209586,26.666231538787756,20.65154416661858,44.721328929670385
0.34,17.63355756877421,-4.6930339512069255,-24.27050983124843,-28.20353064197058,-36.82870646349806,-8.525090098001249,-0.5881162006986588,-3.0566217748851523,-9.001806477466701,40.51884915487336,17.383962005185335,38.06112098631686
0.35000000000000003,-8.102863836894408e-14,-21.213203435596498,-29.999999999999993,-32.90636614414509,-23.28036945333365,0.003511440213303491,-3.3127777332918322,-0.09467872887163155,-8.821966226165198,50.05778841988617,8.875164638388377,32.40998095592182
0.36,-17.63355756877418,-29.630650217854136,-24.27050983124841,-17.05539346416744,-10.006363833258105,14.470721265707958,-4.622784164458713,2.5038076751220846,-7.80721294857259,55.07642159003564,-0.6819375574154629,27.10596749629219
0.37,-28.531695488854606,-26.73019572565104,-9.270509831248503,3.917492282405602,-0.23156165673065743,31.70371853877364,-4.191434529271177,4.084412694696325,-7.3815410464841875,54.757936116015564,-12.37041727722726,24.94621046620483
0.38,-28.53169548885462,-13.619714992186408,9.270509831248445,17.551490702283314,11.227770888637524,40.74027152120821,-2.090308676732098,4.45125819167578,-8.066972205464376,46.030414483451835,-24.90548334055135,29.60558321000944
0.39,-17.633557568774215,4.693033951206923,24.270509831248376,25.05432170556529,25.134018018141177,28.227552636999363,1.008329477422525,2.8554507541071543,-9.00200067148367,28.753110837645284,-29.377797789421912,41.28717803553251
0.4,-2.8999723205727334e-14,21.213203435596427,30.000000000000004,32.92308612215972,23.268451446433037,0.003102397077435742,3.760439321763985,-0.09069272541771206,-8.822467221695863,12.577347726729998,-19.58415109702407,52.17372577440583
0.41000000000000003,17.633557568774258,29.63065021785415,24.270509831248347,36.20257819326071,-0.19291411733447386,-17.58245801872403,5.070520779226115,-2.675369266756748,-7.802297773703944,6.770977788160102,-2.033513952357225,55.83861163399248
0.42,28.5316954888546,26.730195725651036,9.270509831248404,24.260230719340434,-26.487902757483223,-17.421850407493178,4.634961441457063,-4.276520500652042,-7.378669737774018,12.876975294978324,13.654325198163225,52.108920097324784
0.43,28.531695488854616,13.61971499218641,-9.27050983124834,-2.790890041685378,-40.30362390555716,-12.717737542687873,2.517600052085797,-4.656705050973466,-8.068148789340093,26.684405672903967,20.7274995180764,44.98775375302863
0.44,17.63355756877423,-4.693033951206918,-24.27050983124843,-28.203657249248334,-36.82895609132142,-8.524655152302234,-0.5986015757765495,-3.0674967737212424,-9.002798239000922,40.56065890766832,17.389737495383066,38.1961559472084
0.45,3.241145534757761e-14,-21.213203435596423,-29.999999999999996,-32.90624162851999,-23.279948012781258,0.0028201879325489834,-3.33405798549649,-0.10822132072925715,-8.826079388505585,50.075016965843815,9.076177356948598,32.52244052638858
0.46,-17.63355756877417,-29.630650217854136,-24.270509831248415,-17.054623867403784,-10.00700805467569,14.469952593022496,-4.629158481650513,2.4845065722033444,-7.792022083273531,54.96654903099589,-0.515437740783819,27.228933611859297
0.47000000000000003,-28.531695488854627,-26.730195725650994,-9.270509831248305,3.9167064344045377,-0.23134842347871332,31.704160813925803,-4.207605338758877,4.089787998160083,-7.363368303530693,54.67552293520861,-12.375932947152991,24.97099409564406
0.48,-28.531695488854616,-13.619714992186411,9.27050983124844,17.549966458131085,11.22798245960559,40.7407985678281,-2.082181636668183,4.4523805699221475,-8.050527484808635,45.7290662814143,-25.010731635525637,29.62115765622681
0.49,-17.63355756877423,4.693033951206916,24.27050983124837,25.054269812865872,25.135562527532525,28.228372335235996,1.007566813761172,2.876205074980139,-9.007208838158759,28.604373749300176,-29.238456455576276,41.34276521998022
0.5,-3.667612052489043e-14,21.213203435596345,29.999999999999996,32.924065613352916,23.268886616886363,0.0035561002514574377,3.7609732017020505,-0.09580018938841935,-8.832456407416082,12.499872380800758,-19.54098038839584,52.25937939446063
0.51,17.633557568774247,29.63065021785413,24.270509831248347,36.20233067249309,-0.19296918073815653,-17.58368702694312,5.051311996863595,-2.6632587073381138,-7.796819125195972,6.67944121128021,-2.2036099875553026,55.78572552370505
0.52,28.531695488854602,26.73019572565109,9.270509831248413,24.260782728109504,-26.488427550893142,-17.422307189285597,4.616962750007689,-4.283881499535047,-7.391549914644273,12.890557445142585,13.812885689932596,51.99491968003356
0.53,28.531695488854588,13.619714992186413,-9.270509831248535,-2.7916351831737436,-40.303017650305755,-12.717073355814279,2.523953486969852,-4.629656867188012,-8.073146634530836,26.546938691096663,20.726027127623208,44.90860295064126
0.54,17.63355756877423,-4.693033951206806,-24.27050983124843,-28.203169826396532,-36.82855977781235,-8.524076989609007,-0.5840972243686119,-3.0603623780272318,-8.998718235213387,40.28001878678121,17.261295542571602,38.253564642323994
0.55,-6.652877676608036e-14,-21.21320343559642,-29.999999999999996,-32.90553154116733,-23.280499577788195,0.003209760070236902,-3.347164545891014,-0.10316499867855675,-8.834121971307644,50.24660259024568,8.915570869492997,32.487867753262975
0.56,-17.63355756877416,-29.63065021785411,-24.270509831248415,-17.054246319955237,-10.006615487735113,14.47048140439352,-4.6321676606363,2.4801274030175127,-7.806567553002592,55.077842110395025,-0.616312068964007,27.101364163568924
0.5700000000000001,-28.53169548885463,-26.73019572565105,-9.270509831248313,3.9176830157524454,-0.23215303264684026,31.704355281932525,-4.206355894090896,4.081800754572256,-7.3822549153366115,54.77735272122396,-12.363390137160154,25.03343121705886
0.58,-28.53169548885462,-13.619714992186514,9.270509831248432,17.55157555476841,11.228316551145008,40.739820164200964,-2.0880474963091014,4.448585367158614,-8.065572501834117,46.26658984221347,-25.07336209698106,29.60073225216862
