t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,bgx,bgy,bgz
8.45,116.7777686913629,-35.855856577469105,-100.42497356035996,0.432711230814055,0.29911990171257863,3.909094471343412,-0.010868584405314978,-0.007352147026694939,0.020040755760557905
8.46,116.76726339739932,-35.84102797559018,-100.59702316928242,0.45659658722372193,0.31901513579401497,3.8884697576081653,-0.010870842263818991,-0.0072965490066685245,0.02004333587861989
8.47,116.715587743191,-35.831706040840004,-100.76171266412847,0.4379861531584645,0.333170409954919,3.8736235080169856,-0.010777006012802638,-0.007257119132227469,0.020033137995177804
8.48,116.71742424798872,-35.85418351312626,-100.94171157899719,0.47155918836359584,0.3152894100111343,3.8418828320086544,-0.010781626931084596,-0.0072210845054507585,0.01994769934314914
8.49,116.65812934006895,-35.87241699842536,-101.06415864644154,0.4426689528542227,0.3014120298866466,3.8661056597594103,-0.010714347233892335,-0.007274973052290544,0.019910198940280944
8.5,116.64376305703836,-35.88437012700077,-101.2361254070872,0.45737240687946734,0.29357121421402727,3.8392171327199396,-0.010691462541201279,-0.007240409906560587,0.01984614586699458
8.51,116.60643224735281,-35.89072300809695,-101.37195331891283,0.4477734120986644,0.291083504446038,3.846872494496116,-0.01064861784639592,-0.007254042637288127,0.01982474338630142
8.52,116.59508045297497,-35.88729684680647,-101.51963765921609,0.46281261389335865,0.2981244227803388,3.8410731890487186,-0.010641809654851378,-0.007226418492645323,0.019809888221409312
8.53,116.58644587259504,-35.9006506596422,-101.68943805484116,0.47922540424120746,0.2881317573656868,3.811556330636508,-0.010611180023262673,-0.007186201320485538,0.019737059045925556
8.540000000000001,116.57910959156926,-35.92046483570445,-101.85785605303548,0.4955901513046978,0.27142200189963883,3.7818171331353247,-0.010577024580292946,-0.007149467156152122,0.019653904837370284
8.55,116.57980389180352,-35.93325682706689,-101.99789088998851,0.5186365089634989,0.2614746659940902,3.7788531416801114,-0.010591558040788504,-0.007152780033758632,0.01961050138800839
8.56,116.56474150833414,-35.95158108318233,-102.15550935646915,0.5245746730424055,0.245732341507152,3.756694367213156,-0.010544390991409027,-0.007130620715981032,0.019540807637627004
8.57,116.57633981438592,-35.94016559577469,-102.32113062141295,0.5558195660146895,0.25946415837564585,3.7249184630878496,-0.010545107942945066,-0.007064688931997122,0.019513996953405804
8.58,116.58871849945669,-35.90499246381264,-102.47266905692685,0.5864885147308377,0.29668522035224104,3.70560790025975,-0.01055759582129123,-0.006999998345974807,0.01954803500889063
8.59,116.59460544116669,-35.868593033703505,-102.63609071653278,0.6093071219107072,0.3348614655085678,3.672793489244067,-0.01053685974938125,-0.006909211361590013,0.01957009650582288
8.6,116.5475158117869,-35.84224832370853,-102.75655393306748,0.577788372313666,0.362709242503913,3.681313782421949,-0.010449824339682714,-0.006890217905404652,0.019600519107282645
8.61,116.54848002228456,-35.87163669542464,-102.90242041635638,0.5929605764251951,0.3345476397734032,3.662803976577525,-0.010432941440349688,-0.006887165037715719,0.019503870703849957
8.620000000000001,116.54618474156638,-35.87496878443905,-103.0284499137134,0.6035083893399341,0.3321635555301412,3.6625012526146827,-0.010428207147851245,-0.006891946488365134,0.019474436149148726
8.63,116.52034749478007,-35.8543891035154,-103.14700819239268,0.5891474087033377,0.3534100952219918,3.668036793326462,-0.010378881855235783,-0.006875703211213901,0.019496405705323513
8.64,116.51803622678571,-35.85386584569838,-103.28106173760115,0.5969437378218813,0.35431676905654036,3.6564410856087255,-0.010342846485388588,-0.006856434512253558,0.019463494636870533
8.65,116.51998827036084,-35.85924480402883,-103.42728655698775,0.6076329535076105,0.34903557290189496,3.6310351162024803,-0.010296377341418082,-0.006818486915249397,0.019409071394259417
8.66,116.51561900643468,-35.89000174200544,-103.55037784022718,0.6106287659511551,0.3180886184273601,3.627120712346531,-0.010263545433154967,-0.006843252419254618,0.01931675319925002
8.67,116.51380894875103,-35.9123921112359,-103.67567934557447,0.6148101030239412,0.29521841604113563,3.619351155464121,-0.010237058783482049,-0.0068544920502965736,0.01924276040332028
8.68,116.50077987515176,-35.96160434309956,-103.78860539798255,0.6063972412012474,0.245234583802841,3.622309183291625,-0.010194350448632008,-0.006902576858116619,0.019117993254584485
8.69,116.51248758675602,-35.976394479578126,-103.92558140387466,0.6213445643814473,0.2293792171545829,3.599566475357605,-0.010164322229331108,-0.006878286253328875,0.019048967974089785
8.700000000000001,116.51650898549117,-35.98624452536664,-104.06434870011864,0.6272276410575522,0.2181685373580409,3.5733788042643484,-0.010106043012880154,-0.006837761263744321,0.018981924668547846
8.71,116.52666393125261,-35.97053389267663,-104.18272506929237,0.6378650811188172,0.2322214472258743,3.565925520683264,-0.010091276493726962,-0.006809042613316253,0.018972329177019857
8.72,116.53278017182906,-35.974644063314045,-104.29835528200691,0.6430834654186204,0.2261548695645603,3.559559011297528,-0.010069749179151318,-0.006799842739743058,0.01893340001168219
8.73,116.53255734059711,-35.97688459380203,-104.40417304420019,0.6405813431127868,0.22165774255924048,3.5613427517787497,-0.010036753946912195,-0.006804741666472051,0.018905477385645207
8.74,116.55548828747186,-35.98235990109897,-104.5221294749688,0.6598505622556342,0.21362423454928356,3.5493228292301446,-0.010034580624204474,-0.0067930011866914886,0.018859342150907163
8.75,116.57680843045675,-35.99458911062636,-104.62966231898103,0.676125620996665,0.19853389648049444,3.5460587300530397,-0.010034045515047997,-0.006800755533729518,0.018805109685531757
8.76,116.59124275775194,-35.98919204734471,-104.74103738278708,0.6841306693376854,0.200765671295896,3.5372819039209893,-0.01001454363227615,-0.006786536225302003,0.018777041169678488
8.77,116.60813780094317,-36.00502263666253,-104.82211882138193,0.6932114819722566,0.18146449347962473,3.5571254775052625,-0.010032386187430003,-0.006827916307194967,0.018729298101826226
8.78,116.634022624045,-35.989458861194045,-104.92909177049695,0.7098964469817484,0.19325133273837755,3.549401622476464,-0.01002625387563266,-0.006802909527003712,0.01872095914878291
8.790000000000001,116.65392984042454,-35.990192595250306,-105.03913249700197,0.7192175824143584,0.1884333599360969,3.536931405399541,-0.010001690818769561,-0.006785559268089241,0.018672499196568704
